table_name       column_name  domain_name width scale nulls default       
purinvhead       pisupref     char           20     0 Y     (NULL)        
purinvhead       pipurval     numeric         8     2 Y     (NULL)        
purinvhead       pitvaval     numeric         8     2 Y     (NULL)        
purinvhead       pitotval     numeric         8     2 Y     (NULL)        
purinvhead       picomment    varchar       120     0 Y     (NULL)        
purinvhead       pitypinv     char            1     0 Y     (NULL)        
purinvhead       piexpiry     timestamp       8     0 Y     (NULL)        
purinvhead       picptper     char            6     0 Y     (NULL)        
purinvhead       pityptva     char            1     0 Y     (NULL)        
purinvhead       picurconv    numeric        10     6 Y     (NULL)        
purinvhead       picptexer    char            4     0 Y     (NULL)        
purinvhead       pilastlin    numeric         3     0 Y     (NULL)        
purinvhead       pirist       numeric         4     2 Y     (NULL)        
purinvhead       piesct       numeric         4     2 Y     (NULL)        
purinvhead       pifacnot     numeric         2     0 Y     (NULL)        
purinvhead       pipaym       char            1     0 Y     (NULL)        
purinvhead       pipaymdat    timestamp       8     0 Y     (NULL)        
purinvhead       pifileref    numeric         4     0 Y     (NULL)        
purinvhead       pifileline   numeric         4     0 Y     (NULL)        
purinvhead       picomm       varchar        20     0 Y     (NULL)        
purinvhead       picreadate   timestamp       8     0 Y     (NULL)        
purinvhead       picreauser   char           50     0 Y     (NULL)        
purinvhead       pimoddate    timestamp       8     0 Y     (NULL)        
purinvhead       pimoduser    char           50     0 Y     (NULL)        
purinvhead       piorderrist  char            1     0 Y     (NULL)        
purinvhead       piblockedpay char            1     0 Y     (NULL)        
purinvhead       pimccode     varchar        10     0 Y     (NULL)        
purinvhead       picodemc     numeric        12     0 Y     (NULL)        
purinvhead       picountryid  char            2     0 Y     (NULL)        
purinvhead       pisupp       char           10     0 Y     (NULL)        
purinvhead       pipathfilepd varchar       250     0 Y     (NULL)        
purinvline       plcode       numeric         6     0 N     (NULL)        
purinvline       plline       numeric         4     0 N     (NULL)        
purinvline       pltype       char            1     0 N     (NULL)        
purinvline       plitem       char           20     0 Y     (NULL)        
purinvline       plordno      numeric         6     0 Y     (NULL)        
purinvline       plordlin     numeric         3     0 Y     (NULL)        
purinvline       plqty        numeric        12     3 Y     (NULL)        
purinvline       plpurval     numeric         8     2 Y     (NULL)        
purinvline       pltva        numeric         4     2 Y     (NULL)        
purinvline       pltvaval     numeric         8     2 Y     (NULL)        
purinvline       pltotval     numeric         8     2 Y     (NULL)        
purinvline       plcomment    varchar       120     0 Y     (NULL)        
purinvline       plcptpur     char           12     0 Y     (NULL)        
purinvline       plcptanal    char           12     0 Y     (NULL)        
purinvline       plnetval     numeric         8     2 Y     (NULL)        
purinvline       plbastva     numeric         8     2 Y     (NULL)        
purinvline       plrealtva    numeric         8     2 Y     (NULL)        
purinvline       plcptanal2   char           12     0 Y     (NULL)        
purinvline       plcptanal3   char           12     0 Y     (NULL)        
purinvline       plmfg        numeric         6     0 Y     (NULL)        
purinvline       plmfgtype    char            1     0 Y     (NULL)        
purinvline       plmfgcostlin numeric         4     0 Y     (NULL)        
purinvsplit      pscode       numeric         6     0 N     (NULL)        
purinvsplit      psline       numeric         3     0 N     (NULL)        
purinvsplit      psitem       char           20     0 N     (NULL)        
purinvsplit      pstruck      numeric         6     0 N     (NULL)        
purinvsplit      pspc         numeric         4     1 Y     (NULL)        
purinvsplit      psqty        numeric        12     3 Y     (NULL)        
purinvtransact   pthistoseq   numeric        12     0 N     (NULL)        
purinvtransact   ptpurinvcode numeric         6     0 N     (NULL)        
purinvtransact   ptpurinvline numeric         3     0 N     (NULL)        
purline          plcode       numeric         6     0 N     (NULL)        
purline          plline       numeric         4     0 N     (NULL)        
purline          plitem       char           20     0 N     (NULL)        
purline          plqtyord     numeric        10     3 N     (NULL)        
purline          plqtyreq     numeric        10     3 N     (NULL)        
purline          pluomord     char            2     0 N     (NULL)        
purline          pluomconv    numeric        16    10 N     (NULL)        
purline          pldatreq     timestamp       8     0 N     (NULL)        
purline          pldatsup     timestamp       8     0 N     (NULL)        
purline          plstdval     numeric        10     4 N     (NULL)        
purline          plpurval     numeric         8     2 Y     (NULL)        
purline          plqtyrec     numeric        10     3 Y     (NULL)        
purline          plstatus     char            1     0 Y     (NULL)        
purline          pladref      char           30     0 Y     (NULL)        
purline          plshipto     numeric         4     0 Y     (NULL)        
purline          plqtyinv     numeric        10     3 Y     (NULL)        
purline          plrapnb      integer         4     0 Y     (NULL)        
purline          pllastrap    timestamp       8     0 Y     (NULL)        
purline          plsalhead    numeric         6     0 Y     (NULL)        
purline          plsalline    numeric         4     0 Y     (NULL)        
purline          plinvclot    char            1     0 Y     (NULL)        
purline          pldatrec     timestamp       8     0 Y     (NULL)        
purline          pltransfered char            1     0 Y     (NULL)        
purline          plrcio       char            1     0 Y     (NULL)        
purline          plcmnt       long varcha 32767     0 Y     (NULL)        
purline          plprorig     char            1     0 Y     (NULL)        
purline          plpurreqcode numeric         6     0 Y     (NULL)        
purline          plpurreqline numeric         4     0 Y     (NULL)        
purline          plqtyrectari numeric        12     3 Y     (NULL)        
purline          plrist       numeric         5     2 Y     (NULL)        
purline          plval        numeric        10     4 Y     (NULL)        
purline          plenvoy      char            1     0 Y     'N'           
